id,mural_title,school_name,borough,neighborhood,lat,lng,year,artist_names,students_involved,image_url,detail_url
80,PS 53: Reading is Fundamental 2,PS 53,Bronx,Concourse Village,40.8327799,-73.9118448,2025,"Jodi Dareal, Mimi Storm, Kel5mh, Loreto Hart, @yi_design_jp",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/fundamental-banner2.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/reading-is-fundamental-2/
81,PS 53: Together We Shine,PS 53,Bronx,Concourse Village,40.8327799,-73.9118448,2025,"Jodi Dareal, Mimi Storm, Kel5mh, Loreto Hart, @yi_design_jp",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/shine-banner-1.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/together-we-shine/
82,RTG North: Peace Builds Community,Mary Mitchell Center,Bronx,West Farms,40.8449087,-73.8872503,2025,Kenneth Tooley,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/rtg-north-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/peace/
83,"PS 171Q: FUNdamentals, Part 2",PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/ps171q-auditorium-part2-gratitude.jpeg?fit=1920%2C1223&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-gratitude/
84,"PS 171Q: FUNdamentals, Part 2",PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/ps171q-auditorium-part2-compassion.jpeg?fit=1920%2C1257&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-compassion/
85,"PS 171Q: FUNdamentals, Part 2",PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/ps171q-auditorium-part2-trust.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-trust/
86,"PS 171Q: FUNdamentals, Part 2",PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/ps171q-auditorium-part2-perseverance.jpeg?fit=1920%2C1120&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-perseverance/
87,"PS 171Q: FUNdamentals, Part 2",PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/ps171q-auditorium-part2-eagles.jpeg?fit=1920%2C1099&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-eagles/
88,"PS 171Q: FUNdamentals, Part 2",PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/ps171q-auditorium-part2-magnet.jpeg?fit=1920%2C1107&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-magnet/
89,PS 171Q: FUNdamentals,PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Yvette Hidalgo, Joshua Gabriel",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/171-diversity.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-diversity/
90,PS 171Q: FUNdamentals,PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Yvette Hidalgo, Joshua Gabriel",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/171-soar.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-soar/
91,PS 171Q: FUNdamentals,PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Yvette Hidalgo, Joshua Gabriel",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/171-sharing.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-sharing/
92,PS 171Q: FUNdamentals,PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Yvette Hidalgo, Joshua Gabriel",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/171-family.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-family/
93,PS 171Q: FUNdamentals,PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Yvette Hidalgo, Joshua Gabriel",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/171-respect.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals-respect/
94,PS 171Q: FUNdamentals,PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2025,"Plushie, Yvette Hidalgo, Joshua Gabriel",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/171q.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/fundamentals/
95,PS 60Q: Make Each Day Your Masterpiece,PS 60Q,Queens,Woodhaven,40.6912836,-73.8527494,2025,"Marissa Molina, Raissa Oliveira Da Silva",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/ps60-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/masterpiece/
96,PS 371 Lillian Rashkis: Pathways,PS 371 Lillian Rashkis High School,Brooklyn,Greenwood,40.6541651,-74.0053613,2025,"Ashley Crawford, Amber Smalls",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/pathways-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/pathways/
97,Chelsea Preparatory Academy: Your Mind is a Garden,Chelsea Preparatory Academy,Manhattan,Chelsea,40.7488818,-74.0002751,2025,"May Bukowski, Mirian Cruz",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/chelsea-feature.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/your-mind-is-a-garden/
98,Hillcrest High School: The Power to Change,Hillcrest High School,Queens,Jamaica,40.7093971,-73.8023275,2025,"Will DeNatale, Yasmine Rodriguez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/hillcrest-banner.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/power-to-change/
99,"PS/MS 83X: Collaboration, Initiative & Perseverance",PS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2025,"Joshua Gabriel, Kadeem Phillip, Ralph Demaio, Andrea Amanda, May Bukwoski",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/cip-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/cip/
100,Bronx Arts Middle School: Bronx Express,Bronx Arts Middle School,Bronx,Soundview,40.8211067,-73.8807605,2025,"Nico Collazo, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/bronx-arts-banner.jpeg?fit=1600%2C900&ssl=1,https://www.thrivecollective.org/portfolio/bronx-express/
101,CS 145: My Bushwick Life 2,PS 145K,Brooklyn,Bushwick,40.6957755,-73.9170604,2025,"Joshua Gabriel, Amber Smalls, Motoko Otsuki, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/145-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/bushwick-life-2/
102,CS 145: My Bushwick Life,PS 145K,Brooklyn,Bushwick,40.6957755,-73.9170604,2025,"Joshua Gabriel, Amber Smalls, Motoko Otsuki, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/145-banner2.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/bushwick-life/
103,Art of Healing: Breathe LES,Dry Dock Park,Manhattan,Lower East Side,40.7259436,-73.9758212,2025,"Nico Collazo, May Bukowski, Christine DiPasquale, Motoko Otsuki",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/aoh-les-may-feature-e1755134426192.jpeg?fit=1600%2C935&ssl=1,https://www.thrivecollective.org/portfolio/breathe-les/
104,Art of Healing: Love Soul,Dry Dock Park,Manhattan,Lower East Side,40.7259436,-73.9758212,2025,"Nico Collazo, May Bukowski, Christine DiPasquale, Motoko Otsuki",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/slider3.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/love-soul/
105,AACC Bronx Museum 2025: Spread Love,Bronx Museum,Bronx,Concourse Village,40.8310038,-73.9197513,2025,Lola Lovenotes,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/bronx-museum-square-feature.jpeg?fit=2000%2C2000&ssl=1,https://www.thrivecollective.org/portfolio/bronx-museum-2025/
106,HeART Beat 2025: Stay Connected,,Queens,South Jamaica,40.6841206,-73.7704912,2025,Colleen Kong-Savage,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/06/stay-connected-feature2.jpeg?fit=1440%2C1920&ssl=1,https://www.thrivecollective.org/portfolio/heart-beat-2025/
107,Harlem Week: Love Heals,,Manhattan,Harlem,40.8115504,-73.9464769,2025,"Lola Lovenotes, Raissa Oliveira Da Silva",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/harlem-week-feature.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/harlem-week/
108,Harlem Week: Art Heals,,Manhattan,Harlem,40.816373,-73.948355,2025,"Lola Lovenotes, Raissa Oliveira Da Silva, Ralph Demaio, Motoko Otsuki",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/harlem-week-feature2.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/art-heals/
109,PS 354Q: Let's Collaborate!,PS 354Q,Queens,Jamaica,40.7454303,-73.9088996,2025,"Toofly, Mirian Cruz",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/collaborate-header.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/lets-collaborate/
110,PS 354Q: Mindfulness,PS 354Q,Queens,Jamaica,40.7454303,-73.9088996,2025,"Toofly, Mirian Cruz",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/mindfullness-header.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/mindfulness/
111,RTG West: Peacemakers Play,P.S. 126,Bronx,Highbridge,40.8361993,-73.928328,2025,"Marissa Molina, WEN COD, Wale Ayeni, Amber Smalls, Lola Lovenotes, Loreto",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/rtg-west-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/peacemakers-play/
112,RTG North: Brainiac Babies / Future Leaders,Brainiac Babies,Bronx,West Farms,40.8512617,-73.8846777,2025,Ashley Crawford,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/brainiac-banner.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/brainiac-babies/
113,"RTG South: Peacemakers, Continued",Bronx Connect,Bronx,Concourse Village,40.8314017,-73.9140659,2025,"TooFly, Lola Lovenotes",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/growup-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/peacemakers-continued/
114,RTG South: I Want to Grow Up,Claremont Art Walk,Bronx,Concourse Village,40.8314017,-73.9140659,2025,"TooFly, Lola Lovenotes",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/growup-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/grow-up/
115,RTG South: Together We Shine,RTG South,Bronx,Concourse Village,40.8314017,-73.9140659,2025,"TooFly, Lola Lovenotes",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/shine-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/shine/
116,PS 44: We Are Eagles,PS 44,Staten Island,Mariners Harbor,40.631621,-74.156757,2025,"Jodi Dareal, Marie Stephen, Ralph Demaio",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/eagles-banner.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/eagles/
117,MS 484K: It Takes a Village,MS 484K,Brooklyn,Crown Heights,40.6728542,-73.9197565,2025,"Kadeem Phillip, Wale Ayeni, Mutoko Otsuki, Ralph Demaio, Joshua Gabriel, Raissa Oliveira Da Silva",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/village-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/village/
118,CPC / SOMOS Conference: Solidarity,El Caribe Hilton,San Juan,,18.4621439,-66.085294,2025,"Tsvetana Dondero, Gabriel Abast",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/somos-feature.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/solidarity/
119,100 Years of Excellence,P.S 212 The Lady Deborah Moody School,Brooklyn,Gravesend,40.5874235,-73.985688,2025,Pelumi Ayeni,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/100years-doors-full.jpeg?fit=1717%2C2000&ssl=1,https://www.thrivecollective.org/portfolio/100-years/
120,Kings Plaza,Kings Plaza Mall,Brooklyn,Mill Basin,40.6097032,-73.9198354,2025,Marissa Molina,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/07/kings-plaza-feature.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/kings-plaza-2025/
121,Carter Center: Nike Customs,Carter Center,Staten Island,Stapleton Houses,40.6234887,-74.0816822,2025,Shawn McArthur,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/cartner-center-sneakers-feature.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/nike-customs/
122,Illumin Arts: Choose Kindness Always,Snug Harbor,Staten Island,Randall Manor,40.6433718,-74.1027431,2025,Jodi Dareal,"@Tylerspedale, @lafa.rp, @Creativecyns, @run_rabbit, @charlilonewolf, @thenomadsessions, @mariev.gemrose, @lysartform, @c1mah, @lilstepsbigdreams",https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/Illumin-Arts-Choose-Kindness-Always-feature.jpeg?fit=1920%2C1870&ssl=1,https://www.thrivecollective.org/portfolio/choose-kindness-always/
123,BedStuy Walls: Third Annual Mural Festival,677 Lexington Ave,Brooklyn,Bedford Stuyvesant,40.6898573,-73.9340329,2024,"Michela Muserra, Frankie Velez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/bedstuy-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/bedstuy-walls-2024/
124,NYCHA Jacob Riis: Choose Joy,NYCHA Jacob Riis,Manhattan,East Village,40.7240905,-73.974472,2024,"BG183, Bio, Nicer",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/choose-joy-banner.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/choose-joy/
125,NYCHA Jacob Riis: Create Memories,NYCHA Jacob Riis,Manhattan,East Village,40.7240905,-73.974472,2024,"BG183, Bio, Nicer",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/choose-joy-banner.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/create-memories/
126,"Celebrating Hoda ""Right on Time""",Loisaida Center,Manhattan,Alphabet City,40.72487,-73.977577,2024,Marissa Molina,"Eli, Chris, Josh, Charlize, Aaliyah, John, Aaron, Henry, CJ",https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/IMG_2203.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/right-on-time/
127,0 Boone Avenue Walls 2024 Mural Festival (Bronx 2024) More Details,Boone Avenue Walls,Bronx,Mott Haven,40.8368579,-73.8828182,2024,Wen Cod,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/booneaveflyer2024.jpg?fit=1920%2C1920&ssl=1,https://www.thrivecollective.org/portfolio/boone-2024/
128,PS 56Q: GRIT Basketball Court,PS 56Q,Queens,Richmond Hill,40.6988091,-73.8358643,2024,"Queen Andrea, Shiro",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/grit-banner1.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/grit/
129,BHSVA: PROSPER Basketball Court,Bronx High School for Visual Arts,Bronx,Bronxdale,40.8517412,-73.8644982,2024,"Crash, Daze",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/bhsva-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/prosper/
130,I Am: PS/MS 34,PS/MS 34,Manhattan,Lower East Side,40.7261446,-73.9750657,2024,"Marissa Molina, Pelumi Ayeni, Sydney Tirado",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/07/ps34-iam-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/i-am-34/
131,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Cramcept, Mona Oman, Josue Mendez, Pelumi Ayeni, Jodi Dareal, John Exit, Outersource",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps60-civil-rights-feature4.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/civil-rights/
132,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Cramcept, Mona Oman, Josue Mendez, Pelumi Ayeni, Jodi Dareal, John Exit, Outersource",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps60-world-monuments-feature.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/world-monuments/
133,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Cramcept, Mona Oman, Josue Mendez, Pelumi Ayeni, Jodi Dareal, John Exit, Outersource",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps60-financial-forest-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/financial-forest/
134,PS 86Q: SOAR High (3 Murals),PS 86Q,Queens,Jamaica Hills,40.709255,-73.80459,2024,Kristy McCarthy,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/astronaut-feature.jpeg?fit=1920%2C888&ssl=1,https://www.thrivecollective.org/portfolio/soar-high-2/
135,PS 86Q: SOAR High (3 Murals),PS 86Q,Queens,Jamaica Hills,40.709255,-73.80459,2024,Kristy McCarthy,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/pilot-feature.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/soar-high-3/
136,PS 86Q: SOAR High (3 Murals),PS 86Q,Queens,Jamaica Hills,40.709255,-73.80459,2024,Kristy McCarthy,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps86-banner8.jpeg?fit=2400%2C1350&ssl=1,https://www.thrivecollective.org/portfolio/soar-high/
137,PS 61K: Futurism,MS 61K,Brooklyn,Flatbush,40.6414876,-73.9593998,2024,Vince Ballantine,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ms61-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/futurism/
138,Atlantic Ave BID: The Heart of Brooklyn,,Brooklyn,,40.6781784,-73.9441579,2024,Danielle Mastrion,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/atlantic-ave-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/atlantic-ave-bid/
139,Star Academy: Vibrations of LES,Star Academy PS 63,Manhattan,Lower East Side,40.715033,-73.9842724,2024,May Bukowski,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/10/star-academy-banner.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/star-academy/
140,SOME (So Others Might Eat): Community,SOME (So Others Might Eat) Community Center,,Northwest DC,38.9089563,-77.0114316,2024,Christian Penn,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/some-feature.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/some/
141,PS 132Q: S.T.R.E.A.M. Adventures,PS 132Q,Queens,Laurelton,40.6820343,-73.7496016,2024,"Marissa Molina, Miri Cruz",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/20240620_131001-scaled.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/stream-adventures/
